,make,id,model,year,fuelType,evMotor,co2_per_km,cityE_100km,comb08_per_km,combE_per_km,highway08_per_lkm,highwayE_per_km,UCity_per_lkm,UHighway_per_lkm,co2_km,model_full
1894,GMC,41864,Sierra Cab Chassis 2WD,2020,Regular,filled,324.9779412678489,0.0,7.227443128738022,0.0,8.077730555648378,0.0,8.247788041030448,13.094426374419477,324.9779412678489,GMC Sierra Cab Chassis 2WD
1895,GMC,41865,Sierra Cab Chassis 4WD,2020,Regular,filled,369.0954055699852,0.0,6.377155701827667,0.0,6.802299415282844,0.0,7.312471871429057,10.373506608306338,369.0954055699852,GMC Sierra Cab Chassis 4WD
1896,GMC,41866,Sierra Cab Chassis 4WD,2020,Regular,filled,368.4740328333354,0.0,6.377155701827667,0.0,7.227443128738022,0.0,7.82264432757527,12.116595833472568,368.4740328333354,GMC Sierra Cab Chassis 4WD
1897,GMC,41867,Sierra Cab Chassis 2WD,2020,Regular,filled,361.63893273018755,0.0,6.377155701827667,0.0,7.6525868421932,0.0,7.1849287573925045,10.288477865615302,361.63893273018755,GMC Sierra Cab Chassis 2WD
1898,Cadillac,41868,XT5 FWD,2020,Regular,filled,260.97654939291886,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.650762295432536,15.815346140532615,260.97654939291886,Cadillac XT5 FWD
1899,Chevrolet,41869,Blazer FWD,2020,Regular,filled,237.36438540022618,0.0,9.77830540946909,0.0,11.4788802632898,0.0,11.729800082971046,16.882882005018566,237.36438540022618,Chevrolet Blazer FWD
1900,Jeep,41870,Compass FWD,2020,Regular,filled,217.48045782743236,0.0,10.628592836379445,0.0,13.179455117110512,0.0,12.031567090781532,18.85316803065524,217.48045782743236,Jeep Compass FWD
1901,Jeep,41871,Compass FWD,2020,Regular,filled,210.64535772428448,0.0,11.053736549834623,0.0,13.604598830565688,0.0,12.329167690200157,19.769182675665768,210.64535772428448,Jeep Compass FWD
1902,Mercedes-Benz,41872,GLC300,2020,Premium,filled,227.42242161382927,0.0,10.203449122924267,0.0,12.329167690200157,0.0,11.648937748671871,17.38837788031677,227.42242161382927,Mercedes-Benz GLC300
1903,BMW,41873,X3 sDrive30i,2020,Premium,filled,206.29574856773584,0.0,11.4788802632898,0.0,12.329167690200157,0.0,13.563742519702647,17.75889062659296,206.29574856773584,BMW X3 sDrive30i
1904,Cadillac,41874,XT5 AWD,2020,Regular,filled,269.67576770601613,0.0,8.502874269103556,0.0,10.628592836379445,0.0,9.353161696013911,15.050087456313292,269.67576770601613,Cadillac XT5 AWD
1905,Jeep,41875,Compass 4WD,2020,Regular,filled,222.45143972063082,0.0,10.628592836379445,0.0,12.754311403655334,0.0,11.776480862708425,18.366208421263682,222.45143972063082,Jeep Compass 4WD
1906,Jeep,41876,Compass 4WD,2020,Regular,filled,220.5873215106814,0.0,10.628592836379445,0.0,13.179455117110512,0.0,11.732563517108504,18.854911119880406,220.5873215106814,Jeep Compass 4WD
1907,Mercedes-Benz,41877,GLC300 4matic,2020,Premium,filled,234.25752171697715,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.30882277790773,16.708147938788485,234.25752171697715,Mercedes-Benz GLC300 4matic
1908,GMC,41878,Acadia FWD,2020,Regular,filled,237.36438540022618,0.0,9.77830540946909,0.0,11.4788802632898,0.0,11.729800082971046,16.882882005018566,237.36438540022618,GMC Acadia FWD
1909,GMC,41879,Acadia FWD,2020,Regular,filled,256.6269402363702,0.0,9.353161696013911,0.0,11.4788802632898,0.0,9.94836289485116,15.985403625914685,256.6269402363702,GMC Acadia FWD
1910,Toyota,41880,Sequoia 2WD,2020,Regular,filled,378.4159966197323,0.0,6.377155701827667,0.0,7.227443128738022,0.0,6.815648927885338,10.321851647121534,378.4159966197323,Toyota Sequoia 2WD
1911,GMC,41881,Acadia AWD,2020,Regular,filled,269.05439496936634,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.5657335527415,14.92254434227674,269.05439496936634,GMC Acadia AWD
1912,Toyota,41882,Sequoia 4WD,2020,Regular,filled,384.0083512495806,0.0,5.952011988372489,0.0,7.227443128738022,0.0,6.634580220324777,9.881445274353315,384.0083512495806,Toyota Sequoia 4WD
1913,Ferrari,41883,F8 Tributo,2020,Premium,filled,334.9199050542458,0.0,6.802299415282844,0.0,8.077730555648378,0.0,7.6554353050733495,11.172266617145926,334.9199050542458,Ferrari F8 Tributo
1914,Honda,41884,Civic 2Dr,2020,Premium,filled,182.6835845750432,0.0,12.754311403655334,0.0,15.3051736843864,0.0,15.113816498960226,22.83021741254305,182.6835845750432,Honda Civic 2Dr
1915,Mazda,41885,3 4-Door 2WD,2020,Regular,filled,185.79044825829223,0.0,12.754311403655334,0.0,14.880029970931222,0.0,14.431333295750628,21.954889020910183,185.79044825829223,Mazda 3 4-Door 2WD
1916,Mazda,41886,3 4-Door 2WD,2020,Regular,filled,183.304957311693,0.0,12.754311403655334,0.0,15.3051736843864,0.0,14.795001228240185,22.277530585051316,183.304957311693,Mazda 3 4-Door 2WD
1917,Mercedes-Benz,41887,C300 4matic,2020,Premium,filled,210.0239849876347,0.0,11.053736549834623,0.0,14.029742544020866,0.0,12.24282100199741,20.192880900495197,210.0239849876347,Mercedes-Benz C300 4matic
1918,Mercedes-Benz,41888,C300,2020,Premium,filled,195.73241204468914,0.0,11.904023976744979,0.0,14.880029970931222,0.0,13.179455117110512,21.554786272177516,195.73241204468914,Mercedes-Benz C300
1919,Honda,41889,Civic 4Dr,2020,Premium,filled,182.6835845750432,0.0,12.754311403655334,0.0,15.3051736843864,0.0,15.113816498960226,22.83021741254305,182.6835845750432,Honda Civic 4Dr
1920,MINI,41890,Cooper S Clubman All4,2020,Premium,filled,206.91712130438566,0.0,11.053736549834623,0.0,13.604598830565688,0.0,12.605383560831985,19.520643660779868,206.91712130438566,MINI Cooper S Clubman All4
1921,Chevrolet,41891,Silverado 2WD,2020,Regular,filled,278.3749860191134,0.0,8.502874269103556,0.0,10.203449122924267,0.0,9.225618581977358,14.284828772093974,278.3749860191134,Chevrolet Silverado 2WD
1922,GMC,41892,Sierra 2WD,2020,Regular,filled,278.3749860191134,0.0,8.502874269103556,0.0,10.203449122924267,0.0,9.225618581977358,14.284828772093974,278.3749860191134,GMC Sierra 2WD
1923,Chrysler,41893,Pacifica,2020,Regular,filled,249.17046739657252,0.0,9.353161696013911,0.0,11.904023976744979,0.0,10.1580862886986,17.00574853820711,249.17046739657252,Chrysler Pacifica
1924,Chrysler,41894,Voyager,2020,Regular,filled,249.17046739657252,0.0,9.353161696013911,0.0,11.904023976744979,0.0,10.1580862886986,17.00574853820711,249.17046739657252,Chrysler Voyager
1925,Honda,41895,Odyssey,2020,Regular,filled,244.82085824002385,0.0,9.353161696013911,0.0,11.904023976744979,0.0,10.397399685002519,16.770984179637164,244.82085824002385,Honda Odyssey
1926,Mercedes-Benz,41896,GLC300 4matic Coupe,2020,Premium,filled,232.39340350702773,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.4788802632898,16.708147938788485,232.39340350702773,Mercedes-Benz GLC300 4matic Coupe
1927,Volvo,41897,XC90 AWD,2020,Premium,filled,266.5689040227671,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.416508109318734,15.709017697797474,266.5689040227671,Volvo XC90 AWD
1928,Ford,41899,Fusion Energi Plug-in Hybrid,2020,Regular Gas and Electricity,68 kW DCPM,61.51590092833087,19.26255483614401,17.856035965117467,20.505300309443623,17.00574853820711,21.748045782743237,25.67868029269274,25.423594064619632,61.51590092833087,Ford Fusion Energi Plug-in Hybrid
1929,Ford,41900,Fusion Special Service PHEV,2020,Regular Gas and Electricity,68 kW DCPM,62.75864640163048,19.26255483614401,17.856035965117467,20.505300309443623,17.00574853820711,21.12667304609343,25.63616592134722,25.25353657923756,62.75864640163048,Ford Fusion Special Service PHEV
1930,Porsche,41901,Cayenne e-Hybrid,2019,Premium Gas or Electricity,99 kW DC Brushless,176.4698572085451,45.36020977543589,8.928017982558734,44.73883703878609,9.353161696013911,44.11746430213628,10.671107207724964,13.264483859801548,176.4698572085451,Porsche Cayenne e-Hybrid
1931,Aston Martin,41902,DBS,2020,Premium,filled,324.3565685311991,0.0,7.227443128738022,0.0,9.353161696013911,0.0,7.531675970086547,13.026318351523956,324.3565685311991,Aston Martin DBS
1932,Lotus,41903,Evora,2020,Premium,filled,290.8024407521096,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.317894239379209,14.027191681740137,290.8024407521096,Lotus Evora
1933,Lotus,41904,Evora,2020,Premium,filled,280.23910422906283,0.0,8.502874269103556,0.0,10.203449122924267,0.0,8.740274518696927,14.555730346307614,280.23910422906283,Lotus Evora
1934,Lotus,41905,Evora GT,2020,Premium,filled,274.02537686256477,0.0,8.502874269103556,0.0,11.053736549834623,0.0,8.488759497816844,13.827076535816783,274.02537686256477,Lotus Evora GT
1935,Lotus,41906,Evora GT,2020,Premium,filled,272.16125865261534,0.0,8.502874269103556,0.0,10.203449122924267,0.0,9.230167619711327,14.734843392786278,272.16125865261534,Lotus Evora GT
1936,Mercedes-Benz,41907,C300 Coupe,2020,Premium,filled,218.10183056408218,0.0,10.628592836379445,0.0,13.179455117110512,0.0,11.776480862708425,18.96140962010093,218.10183056408218,Mercedes-Benz C300 Coupe
1937,Mercedes-Benz,41908,C300 4matic Coupe,2020,Premium,filled,223.69418519393042,0.0,10.628592836379445,0.0,12.754311403655334,0.0,11.54167398976713,18.557310520461783,223.69418519393042,Mercedes-Benz C300 4matic Coupe
1938,Mercedes-Benz,41909,C300 4matic Convertible,2020,Premium,filled,232.39340350702773,0.0,10.203449122924267,0.0,12.329167690200157,0.0,11.138595235040276,17.664083578492452,232.39340350702773,Mercedes-Benz C300 4matic Convertible
1939,Mercedes-Benz,41910,C300 Convertible,2020,Premium,filled,231.7720307703779,0.0,10.203449122924267,0.0,12.329167690200157,0.0,11.308652720422346,17.408997350419348,231.7720307703779,Mercedes-Benz C300 Convertible
1940,Lexus,41911,ES 350,2020,Regular,filled,214.99496688083315,0.0,11.053736549834623,0.0,13.604598830565688,0.0,11.823969415501367,19.713488849203138,214.99496688083315,Lexus ES 350
1941,Lexus,41912,ES 350 F Sport,2020,Regular,filled,218.72320330073197,0.0,10.628592836379445,0.0,13.179455117110512,0.0,11.69145212001739,19.046438362791964,218.72320330073197,Lexus ES 350 F Sport
1942,Lexus,41913,ES 300h,2020,Regular,245V Ni-MH,124.89592006661115,0.0,18.706323392027823,0.0,18.706323392027823,0.0,25.444468620950282,25.903156173397075,124.89592006661115,Lexus ES 300h
1943,Nissan,41914,Maxima,2020,Premium,filled,234.87889445362694,0.0,10.203449122924267,0.0,12.754311403655334,0.0,11.293305032366616,18.218513495209354,234.87889445362694,Nissan Maxima
1944,Toyota,41915,Prius,2020,Regular,207V Li-Ion,105.01199249381735,0.0,22.107473099669246,0.0,21.25718567275889,0.0,32.494244191835385,29.774089684406466,105.01199249381735,Toyota Prius
1945,Toyota,41916,Prius AWD,2020,Regular,202V Ni-MH,109.36160165036598,0.0,21.25718567275889,0.0,20.406898245848534,0.0,31.769119074166234,30.099622225799095,109.36160165036598,Toyota Prius AWD
1946,Toyota,41917,Prius Eco,2020,Regular,207V Li-Ion,98.17689239066947,0.0,23.808047953489957,0.0,22.532616813124424,0.0,35.52492366757196,33.05994041695884,98.17689239066947,Toyota Prius Eco
1947,Porsche,41918,Panamera,2020,Premium,filled,249.17046739657252,0.0,9.353161696013911,0.0,11.4788802632898,0.0,10.71362157907048,16.87820542417056,249.17046739657252,Porsche Panamera
1948,Porsche,41919,Panamera 4,2020,Premium,filled,252.89870381647134,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.501049722342891,16.197975482642274,252.89870381647134,Porsche Panamera 4
1949,Porsche,41920,Panamera 4 Executive,2020,Premium,filled,252.89870381647134,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.501049722342891,16.197975482642274,252.89870381647134,Porsche Panamera 4 Executive
1950,Porsche,41921,Panamera 4 ST,2020,Premium,filled,250.41321286987213,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.330992236960821,15.815346140532615,250.41321286987213,Porsche Panamera 4 ST
1951,Porsche,41922,Panamera 4S,2020,Premium,filled,260.355176656269,0.0,8.928017982558734,0.0,11.053736549834623,0.0,10.118420380233232,15.85786051187813,260.355176656269,Porsche Panamera 4S
1952,Porsche,41923,Panamera 4S Executive,2020,Premium,filled,260.355176656269,0.0,8.928017982558734,0.0,11.053736549834623,0.0,10.118420380233232,15.85786051187813,260.355176656269,Porsche Panamera 4S Executive
1953,Porsche,41924,Panamera 4S ST,2020,Premium,filled,273.404004125915,0.0,8.502874269103556,0.0,10.203449122924267,0.0,9.990877266196678,15.050087456313292,273.404004125915,Porsche Panamera 4S ST
1954,Porsche,41925,Panamera GTS,2020,Premium,filled,294.5306771720084,0.0,8.077730555648378,0.0,9.77830540946909,0.0,8.545388640449074,14.114771286711903,294.5306771720084,Porsche Panamera GTS
1955,Porsche,41926,Panamera GTS ST,2020,Premium,filled,312.5504865348528,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.332816783721485,13.264483859801548,312.5504865348528,Porsche Panamera GTS ST
1956,Porsche,41927,Panamera Turbo,2020,Premium,filled,260.97654939291886,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.77830540946909,15.262659313040881,260.97654939291886,Porsche Panamera Turbo
1957,Porsche,41928,Panamera Turbo Exec,2020,Premium,filled,260.97654939291886,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.77830540946909,15.262659313040881,260.97654939291886,Porsche Panamera Turbo Exec
1958,Porsche,41929,Panamera Turbo ST,2020,Premium,filled,278.99635875576325,0.0,8.502874269103556,0.0,9.77830540946909,0.0,9.310647324668393,13.817170687293277,278.99635875576325,Porsche Panamera Turbo ST
1959,Mercedes-Benz,41930,Metris (Passenger Van),2020,Premium,filled,256.6269402363702,0.0,8.928017982558734,0.0,10.203449122924267,0.0,10.71362157907048,14.75248685689467,256.6269402363702,Mercedes-Benz Metris (Passenger Van)
1960,Mercedes-Benz,41931,Metris (Cargo Van),2020,Premium,filled,247.3063491866231,0.0,9.353161696013911,0.0,10.203449122924267,0.0,11.436365891944282,15.262659313040881,247.3063491866231,Mercedes-Benz Metris (Cargo Van)
1961,Mercedes-Benz,41932,"Metris (Cargo Van, LWB)",2020,Premium,filled,245.44223097667367,0.0,9.353161696013911,0.0,10.203449122924267,0.0,11.436365891944282,15.347688055731918,245.44223097667367,"Mercedes-Benz Metris (Cargo Van, LWB)"
1962,Mercedes-Benz,41933,Metris (Passenger Van),2020,Premium,filled,265.3261585494675,0.0,8.928017982558734,0.0,9.77830540946909,0.0,10.245963494269786,14.709972485549152,265.3261585494675,Mercedes-Benz Metris (Passenger Van)
1963,Mercedes-Benz,41934,Metris (Cargo Van),2020,Premium,filled,254.14144928977097,0.0,9.353161696013911,0.0,10.203449122924267,0.0,10.841164693107034,15.13511619900433,254.14144928977097,Mercedes-Benz Metris (Cargo Van)
1964,Mercedes-Benz,41935,"Metris (Cargo Van, LWB)",2020,Premium,filled,251.65595834317173,0.0,9.353161696013911,0.0,10.203449122924267,0.0,10.968707807143588,15.177630570349848,251.65595834317173,"Mercedes-Benz Metris (Cargo Van, LWB)"
1965,Ram,41936,Promaster City,2020,Regular,filled,232.39340350702773,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.30882277790773,17.2183203949347,232.39340350702773,Ram Promaster City
1966,Ford,41937,Explorer HEV RWD,2020,Regular,280V Li-Ion,200.08202120123778,0.0,11.904023976744979,0.0,12.329167690200157,0.0,14.709972485549152,17.643464108389878,200.08202120123778,Ford Explorer HEV RWD
1967,Toyota,41938,4Runner 2WD,2020,Regular,filled,312.5504865348528,0.0,7.227443128738022,0.0,8.077730555648378,0.0,8.672931754485626,12.201624576163603,312.5504865348528,Toyota 4Runner 2WD
1968,Ford,41939,Explorer HEV AWD,2020,Regular,280V Li-Ion,224.31555793058024,0.0,10.628592836379445,0.0,11.053736549834623,0.0,12.754311403655334,15.64528865515054,224.31555793058024,Ford Explorer HEV AWD
1969,Toyota,41940,4Runner 4WD,2020,Regular,filled,320.0069593746505,0.0,7.227443128738022,0.0,8.077730555648378,0.0,8.365935478999644,11.908700557592985,320.0069593746505,Toyota 4Runner 4WD
1970,Toyota,41941,Land Cruiser Wagon 4WD,2020,Regular,filled,384.0083512495806,0.0,5.952011988372489,0.0,7.227443128738022,0.0,6.568385344139806,10.43723565095327,384.0083512495806,Toyota Land Cruiser Wagon 4WD
1971,Toyota,41942,4Runner 4WD,2020,Regular,filled,320.0069593746505,0.0,7.227443128738022,0.0,8.077730555648378,0.0,8.365935478999644,11.908700557592985,320.0069593746505,Toyota 4Runner 4WD
1972,Chrysler,41943,Pacifica Hybrid,2020,Regular Gas and Electricity,89 kW AC Induction,73.943355661327,24.233536729342465,12.754311403655334,25.47628220264208,12.754311403655334,27.961773149241303,18.17187522984332,18.196065907138916,73.943355661327,Chrysler Pacifica Hybrid
1973,Volvo,41944,S60 AWD PHEV,2020,Premium and Electricity,34 and 65kW 3-phase Sync.,96.31277418072004,28.58314588589111,12.754311403655334,29.204518622540917,14.029742544020866,29.825891359190724,15.64528865515054,20.619470102576123,96.31277418072004,Volvo S60 AWD PHEV
1974,Volvo,41945,S90 AWD PHEV,2020,Premium and Electricity,34 and 65kW 3-phase Sync.,101.2837560739185,31.690009569140145,12.754311403655334,31.068636832490338,13.179455117110512,31.068636832490338,15.815346140532615,19.259010219519553,101.2837560739185,Volvo S90 AWD PHEV
1975,Volvo,41946,V60 AWD PHEV,2020,Premium and Electricity,34 and 65kW 3-phase Sync.,96.31277418072004,28.58314588589111,12.754311403655334,29.204518622540917,14.029742544020866,29.825891359190724,15.64528865515054,20.619470102576123,96.31277418072004,Volvo V60 AWD PHEV
1976,Volvo,41947,XC60 AWD PHEV,2020,Premium and Electricity,34 and 65kW 3-phase Sync.,121.78905638336212,36.03961872568879,11.4788802632898,35.41824598903899,11.904023976744979,35.41824598903899,14.072256915366385,17.00574853820711,121.78905638336212,Volvo XC60 AWD PHEV
1977,Volvo,41948,XC90 AWD PHEV,2020,Premium and Electricity,34 and 65kW 3-phase Sync.,122.41042912001193,34.17550051573937,11.4788802632898,36.03961872568879,11.904023976744979,37.903736935638214,14.327343143439492,16.920719795516074,122.41042912001193,Volvo XC90 AWD PHEV
1978,Toyota,41949,86,2020,Premium,filled,203.81025762113663,0.0,11.4788802632898,0.0,13.604598830565688,0.0,13.00939763172844,19.811697047011286,203.81025762113663,Toyota 86
1979,Toyota,41950,86,2020,Premium,filled,231.7720307703779,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.281401008389869,17.165602574466256,231.7720307703779,Toyota 86
1980,Ford,41951,Mustang,2020,Regular,filled,226.17967614052966,0.0,10.203449122924267,0.0,12.754311403655334,0.0,11.381692410393947,18.270721143221646,226.17967614052966,Ford Mustang
1981,Ford,41952,Mustang,2020,Regular,filled,219.9659487740316,0.0,10.628592836379445,0.0,13.604598830565688,0.0,11.557149220936898,19.47472813972671,219.9659487740316,Ford Mustang
1982,Ford,41953,Mustang,2020,Regular,filled,306.3367591683547,0.0,7.6525868421932,0.0,10.203449122924267,0.0,7.9396013631467905,13.8805171005981,306.3367591683547,Ford Mustang
1983,Ford,41954,Mustang Convertible,2020,Regular,filled,239.8498763468254,0.0,9.77830540946909,0.0,11.904023976744979,0.0,11.381692410393947,18.270721143221646,239.8498763468254,Ford Mustang Convertible
1984,Ford,41955,Mustang Convertible,2020,Regular,filled,240.47124908347521,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.693682338909431,17.265256260900152,240.47124908347521,Ford Mustang Convertible
1985,Ford,41956,Mustang,2020,Regular,filled,293.2879316987088,0.0,8.077730555648378,0.0,10.628592836379445,0.0,8.24179351467073,14.997879808300999,293.2879316987088,Ford Mustang
1986,Ford,41957,Mustang Convertible,2020,Regular,filled,300.74440453850644,0.0,7.6525868421932,0.0,10.203449122924267,0.0,8.050521357987247,14.454631171247973,300.74440453850644,Ford Mustang Convertible
1987,Ford,41958,Mustang HO Coupe,2020,Regular,filled,239.8498763468254,0.0,9.77830540946909,0.0,11.904023976744979,0.0,11.557149220936898,19.47472813972671,239.8498763468254,Ford Mustang HO Coupe
1988,Ford,41959,Mustang HO Convertible,2020,Regular,filled,239.8498763468254,0.0,9.77830540946909,0.0,11.4788802632898,0.0,11.557149220936898,19.47472813972671,239.8498763468254,Ford Mustang HO Convertible
1989,Ford,41960,Mustang HO Coupe,2020,Regular,filled,241.71399455677482,0.0,9.77830540946909,0.0,11.4788802632898,0.0,10.841164693107034,16.45306171071538,241.71399455677482,Ford Mustang HO Coupe
1990,Ford,41961,Mustang HO Convertible,2020,Regular,filled,252.27733107982155,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.416020979651856,15.517745541113989,252.27733107982155,Ford Mustang HO Convertible
1991,Mercedes-Benz,41962,E350,2020,Premium,filled,208.78123951433508,0.0,11.053736549834623,0.0,13.604598830565688,0.0,12.45671080423671,19.641639561629216,208.78123951433508,Mercedes-Benz E350
1992,GMC,41963,Sierra 4WD,2020,Gasoline or E85,filled,341.13363242074394,0.0,6.802299415282844,0.0,8.077730555648378,0.0,7.587752425891286,11.44644179795317,341.13363242074394,GMC Sierra 4WD
1993,Chevrolet,41964,Blazer FWD,2020,Regular,filled,257.24831297302,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.913798710947255,15.881626045460274,257.24831297302,Chevrolet Blazer FWD
1994,Lexus,41965,RX 350 L,2020,Regular,filled,252.89870381647134,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.330992236960821,15.945865260563352,252.89870381647134,Lexus RX 350 L
1995,Lexus,41966,RX 350,2020,Regular,filled,242.95674003007443,0.0,9.77830540946909,0.0,11.4788802632898,0.0,10.678292136482355,16.38958775429652,242.95674003007443,Lexus RX 350
1996,Chevrolet,41967,Blazer AWD,2020,Regular,filled,269.05439496936634,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.5657335527415,14.92254434227674,269.05439496936634,Chevrolet Blazer AWD
1997,Land Rover,41968,Discovery Sport,2020,Premium,filled,265.3261585494675,0.0,8.928017982558734,0.0,10.203449122924267,0.0,9.94836289485116,14.497400628821563,265.3261585494675,Land Rover Discovery Sport
1998,Lexus,41969,RX 350 AWD,2020,Regular,filled,251.65595834317173,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.298978915337646,15.68780302649606,251.65595834317173,Lexus RX 350 AWD
1999,Lexus,41970,RX 350 L AWD,2020,Regular,filled,268.4330222327165,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.962732752365946,15.312401127515137,268.4330222327165,Lexus RX 350 L AWD
2000,Dodge,41971,Durango SRT AWD,2020,Premium,filled,362.8816782034871,0.0,6.377155701827667,0.0,8.077730555648378,0.0,6.695928458176359,11.287225477264206,362.8816782034871,Dodge Durango SRT AWD
2001,Jeep,41972,Grand Cherokee SRT 4WD,2020,Premium,filled,367.8526600966856,0.0,6.377155701827667,0.0,8.077730555648378,0.0,6.674756301246291,10.968707807143588,367.8526600966856,Jeep Grand Cherokee SRT 4WD
2002,Jeep,41973,Grand Cherokee Trackhawk 4WD,2020,Premium,filled,412.5914971354717,0.0,5.5268682749173115,0.0,7.227443128738022,0.0,5.824468874335936,9.94836289485116,412.5914971354717,Jeep Grand Cherokee Trackhawk 4WD
2003,Lexus,41974,RX 450h AWD,2020,Premium,288V Ni-MH,184.5477027849926,0.0,12.754311403655334,0.0,11.904023976744979,0.0,17.675647487498434,16.995077430999388,184.5477027849926,Lexus RX 450h AWD
2004,Lexus,41975,RX 450h L AWD,2020,Premium,288V Ni-MH,189.51868467819105,0.0,12.329167690200157,0.0,11.904023976744979,0.0,17.675647487498434,16.995077430999388,189.51868467819105,Lexus RX 450h L AWD
2005,Lexus,41976,LX 570,2020,Premium,filled,395.1930605092771,0.0,5.952011988372489,0.0,6.802299415282844,0.0,6.382087368903747,10.353312281917217,395.1930605092771,Lexus LX 570
2006,Karma,41978,Revero,2019,Premium Gas or Electricity,150 and 150 kw DCPM,96.93414691736986,34.796873252389176,8.502874269103556,34.796873252389176,8.928017982558734,34.17550051573937,10.330992236960821,12.07408146212705,96.93414691736986,Karma Revero
2007,Audi,41979,TT Roadster quattro,2020,Regular,filled,211.2667304609343,0.0,11.053736549834623,0.0,13.179455117110512,0.0,12.034500582404371,18.029707172063905,211.2667304609343,Audi TT Roadster quattro
2008,Bentley,41980,Continental GT Convertible,2020,Premium,filled,291.4238134887594,0.0,8.077730555648378,0.0,11.053736549834623,0.0,8.102856549113579,13.42531572660164,291.4238134887594,Bentley Continental GT Convertible
2009,Porsche,41981,911 Carrera S,2020,Premium,filled,275.8894950725142,0.0,8.502874269103556,0.0,10.203449122924267,0.0,9.905848523505643,14.539915000167081,275.8894950725142,Porsche 911 Carrera S
2010,Porsche,41982,911 Carrera S Cabriolet,2020,Premium,filled,275.8894950725142,0.0,8.502874269103556,0.0,9.77830540946909,0.0,9.863334152160125,14.242314400748455,275.8894950725142,Porsche 911 Carrera S Cabriolet
2011,Porsche,41983,911 Carrera 4S,2020,Premium,filled,276.510867809164,0.0,8.502874269103556,0.0,9.77830540946909,0.0,10.033391637542197,14.327343143439492,276.510867809164,Porsche 911 Carrera 4S
2012,Audi,41984,A3 quattro,2020,Regular,filled,223.07281245728063,0.0,10.628592836379445,0.0,12.754311403655334,0.0,11.679760667897371,18.068607821845056,223.07281245728063,Audi A3 quattro
2013,Audi,41985,A3 Cabriolet quattro,2020,Regular,filled,223.07281245728063,0.0,10.628592836379445,0.0,12.754311403655334,0.0,11.679760667897371,18.068607821845056,223.07281245728063,Audi A3 Cabriolet quattro
2014,Audi,41986,TT Coupe quattro,2020,Regular,filled,211.2667304609343,0.0,11.053736549834623,0.0,13.179455117110512,0.0,12.034500582404371,18.029707172063905,211.2667304609343,Audi TT Coupe quattro
2015,Audi,41987,S3,2020,Premium,filled,222.45143972063082,0.0,10.628592836379445,0.0,12.329167690200157,0.0,11.4788802632898,17.38837788031677,222.45143972063082,Audi S3
2016,Audi,41988,TTS Coupe,2020,Premium,filled,219.9659487740316,0.0,10.628592836379445,0.0,12.329167690200157,0.0,12.116595833472568,16.920719795516074,219.9659487740316,Audi TTS Coupe
2017,Bentley,41989,Continental GT,2020,Premium,filled,291.4238134887594,0.0,8.077730555648378,0.0,11.053736549834623,0.0,8.102856549113579,13.42531572660164,291.4238134887594,Bentley Continental GT
2018,BMW,41990,M8 Coupe,2020,Premium,filled,321.8710775845999,0.0,7.227443128738022,0.0,8.928017982558734,0.0,7.686428281784232,12.66745454299644,321.8710775845999,BMW M8 Coupe
2019,BMW,41991,M8 Competition Coupe,2020,Premium,filled,321.8710775845999,0.0,7.227443128738022,0.0,8.928017982558734,0.0,7.686428281784232,12.66745454299644,321.8710775845999,BMW M8 Competition Coupe
2020,BMW,41992,M8 Convertible,2020,Premium,filled,321.8710775845999,0.0,7.227443128738022,0.0,8.928017982558734,0.0,7.686428281784232,12.66745454299644,321.8710775845999,BMW M8 Convertible
2021,BMW,41993,M8 Competition Convertible,2020,Premium,filled,321.8710775845999,0.0,7.227443128738022,0.0,8.928017982558734,0.0,7.686428281784232,12.66745454299644,321.8710775845999,BMW M8 Competition Convertible
2022,Ford,41994,Shelby GT350 Mustang,2020,Premium,filled,341.7550051573937,0.0,6.802299415282844,0.0,8.928017982558734,0.0,7.1849287573925045,12.201624576163603,341.7550051573937,Ford Shelby GT350 Mustang
2023,Ford,41995,Mustang Bullitt,2020,Regular,filled,319.3855866380007,0.0,7.227443128738022,0.0,9.77830540946909,0.0,7.525043728156646,13.094426374419477,319.3855866380007,Ford Mustang Bullitt
